record_id,species,bl_accepted,bl_match_type,order,province,year,longitude,latitude,has_range_polygon,year_in_scope,centroid_lon,centroid_lat,nearest_edge_lon,nearest_edge_lat,bearing_from_centroid_deg,direction_8_centroid,bearing_from_nearest_edge_deg,direction_8_nearest_edge,centroid_delta_lon_deg,centroid_delta_lat_deg,edge_delta_lon_deg,edge_delta_lat_deg,distance_to_centroid_km,distance_to_nearest_edge_km,point_inside_range
361,Syrmaticus reevesii,Syrmaticus reevesii,accepted,Galliformes,Guangxi,2020,106.28,24.8,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,Tragopan caboti,Tragopan caboti,accepted,Galliformes,Anhui,2018,118.23,29.43,TRUE,TRUE,115.23409672082273,25.734737729828172,118.7265014651706,28.80548095698066,35.01776198981054,NE,325.3389183068936,NW,2.99590327917727,3.6952622701718276,-0.4965014651705957,0.6245190430193404,506.1793422429467,84.72752833001867,FALSE
363,Tragopan temminckii,Tragopan temminckii,accepted,Galliformes,Henan,2021,110.38,34.38,TRUE,TRUE,104.23763782784151,28.411122786182823,109.71168981801884,32.65449531848663,39.732970198436874,NE,17.712089531009042,N,6.142362172158485,5.96887721381718,0.6683101819811554,1.725504681513371,883.9864886640778,201.83260023496692,FALSE
364,Gavia adamsii,Gavia adamsii,accepted,Gaviiformes,Jilin,2011,127.66,42.05,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,Gavia adamsii,Gavia adamsii,accepted,Gaviiformes,Jiangsu,2009,119.82,34,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,Gavia adamsii,Gavia adamsii,accepted,Gaviiformes,Sichuan,2005,104.28,30.98,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,Gavia arctica,Gavia arctica,accepted,Gaviiformes,Liaoning,2022,123.33,41.83,TRUE,TRUE,92.4425156510316,47.31826844825088,120.7124316878852,51.95836096102562,92.68764074721196,E,169.01075028337482,S,30.8874843489684,-5.488268448250885,2.6175683121147983,-10.12836096102562,2498.8445227716143,1140.8522934142889,FALSE
368,Gavia arctica,Gavia arctica,accepted,Gaviiformes,Shaanxi,2017,109.15,34.43,TRUE,TRUE,92.4425156510316,47.31826844825088,120.66007197716597,51.94482914475865,129.7842902008066,SE,209.75611172525376,SW,16.707484348968407,-12.888268448250884,-11.510071977165964,-17.51482914475865,2001.8628238346857,2084.778190335086,FALSE
369,Gavia arctica,Gavia arctica,accepted,Gaviiformes,Yunnan,2021,99.76,27.59,TRUE,TRUE,92.4425156510316,47.31826844825088,90.70968134549092,47.053628923344526,161.23472058614107,S,156.7906987643977,SE,7.3174843489684065,-19.728268448250883,9.050318654509084,-19.463628923344526,2306.6579992771467,2307.4399189122414,FALSE
370,Gavia pacifica,Gavia pacifica,accepted,Gaviiformes,Zhejiang,2023,122.37,29.9,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,Gavia stellata,Gavia stellata,accepted,Gaviiformes,Anhui,2019,116.2,30.92,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,Gavia stellata,Gavia stellata,accepted,Gaviiformes,Xinjiang,2021,86.62,41.77,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,Grus canadensis,Grus canadensis,accepted,Gruiformes,Anhui,2015,117.09,30.94,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,Grus canadensis,Grus canadensis,accepted,Gruiformes,Jilin,2010,123.58,45.94,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,Grus canadensis,Grus canadensis,accepted,Gruiformes,Liaoning,2013,122.94,42.37,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,Grus canadensis,Grus canadensis,accepted,Gruiformes,Yunnan,2024,103.27,31.05,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,Grus vipio,Grus vipio,accepted,Gruiformes,Gansu,2021,101.03,38.35,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,Grus vipio,Grus vipio,accepted,Gruiformes,Shanxi,2018,111.73,38.02,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,Grus vipio,Grus vipio,accepted,Gruiformes,Sichuan,2023,105.51,32.7,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,Grus japonensis,Grus japonensis,accepted,Gruiformes,Fujian,2024,120.17,26.97,TRUE,TRUE,125.4457625068474,47.442823456903156,121.96209716765043,39.58508300737503,193.28846935259088,S,187.28182233528244,S,-5.2757625068474,-20.472823456903157,-1.7920971676504251,-12.615083007375034,2346.497876030781,1429.5643852486103,FALSE
381,Grus japonensis,Grus japonensis,accepted,Gruiformes,Sichuan,2023,105.48,32.67,TRUE,TRUE,125.4457625068474,47.442823456903156,120.2207031246495,40.38470458994493,232.85795402537497,SW,241.50129841797144,SW,-19.965762506847398,-14.772823456903154,-14.7407031246495,-7.71470458994493,2352.8338172990175,1559.0414067615875,FALSE
382,Grus monacha,Grus monacha,accepted,Gruiformes,Ningxia,2021,105.91,37.76,TRUE,TRUE,127.47938664364939,48.39883322596669,127.3811981599672,47.71201052066914,243.7673280798526,SW,245.44139283170244,SW,-21.569386643649395,-10.638833225966692,-21.4711981599672,-9.952010520669141,2100.4543959965663,2059.019271028795,FALSE
383,Grus nigricollis,Grus nigricollis,accepted,Gruiformes,Inner Mongolia,2023,110.34,40.49,TRUE,TRUE,89.6755474917094,33.40572153974061,101.6652832031574,33.568725586116955,60.755484286134845,NE,42.46869517026022,NE,20.66445250829061,7.084278460259391,8.674716796842603,6.921274413883047,1971.5265578258234,976.018479913778,FALSE
384,Anthropoides virgo,Anthropoides virgo,accepted,Gruiformes,Anhui,2020,117.27,31.67,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,Anthropoides virgo,Anthropoides virgo,accepted,Gruiformes,Beijing,2006,116.38,40,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,Anthropoides virgo,Anthropoides virgo,accepted,Gruiformes,Tianjin,2002,117.41,39.3,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,Leucogeranus leucogeranus,Leucogeranus leucogeranus,accepted,Gruiformes,Shaanxi,2021,102.72,36.59,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,Leucogeranus leucogeranus,Leucogeranus leucogeranus,accepted,Gruiformes,Yunnan,2012,103.3,26.69,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,Amaurornis phoenicurus,Amaurornis phoenicurus,accepted,Gruiformes,Heilongjiang,2008,123.37,45.8,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390,Amaurornis phoenicurus,Amaurornis phoenicurus,accepted,Gruiformes,Jilin,2000,123.42,46.39,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,Amaurornis phoenicurus,Amaurornis phoenicurus,accepted,Gruiformes,Inner Mongolia,2018,105.81,38.66,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,Amaurornis phoenicurus,Amaurornis phoenicurus,accepted,Gruiformes,Qinghai,2013,101.07,32.68,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,Coturnicops exquisitus,Coturnicops exquisitus,accepted,Gruiformes,Yunnan,2003,100.35,25.3,TRUE,TRUE,133.1747498020636,46.84811743790476,132.0778445946727,45.232109641035436,241.8732433301177,SW,242.7391920759656,SW,-32.82474980206359,-21.54811743790476,-31.727844594672717,-19.932109641035435,3748.550105661884,3586.082697632951,FALSE
394,Crex crex,Crex crex,accepted,Gruiformes,Yunnan,2011,100.33,24.9,TRUE,TRUE,83.1772784556035,44.12508560821807,85.2597045901947,42.175476073562095,138.38995125404597,SE,139.48914892581922,SE,17.1527215443965,-19.225085608218073,15.070295409805297,-17.275476073562096,2650.2118255791984,2374.777515216316,FALSE
395,Gallicrex cinerea,Gallicrex cinerea,accepted,Gruiformes,Gansu,2017,108.53,36.08,TRUE,TRUE,112.83611481885985,31.549921141526838,108.56386188423616,36.03533481910859,322.87877156150523,NW,328.50629434924156,NW,-4.306114818859854,4.530078858473161,-0.03386188423615977,0.04466518089140692,643.8968063162096,5.675178986454722,FALSE
396,Amaurornis cinerea,Amaurornis cinerea,accepted,Gruiformes,Yunnan,2016,100.19,26.6,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,Rallina eurizonoides,Rallina eurizonoides,accepted,Gruiformes,Jiangxi,2006,113,25,TRUE,TRUE,105.40436078416082,23.125490992368572,110.68717999975729,20.15602000002309,73.34694062410313,E,23.355920126976116,NE,7.595639215839185,1.8745090076314277,2.3128200002427093,4.843979999976909,801.6613802355415,577.4758406252322,FALSE
399,Rallina eurizonoides,Rallina eurizonoides,accepted,Gruiformes,Shandong,2020,117.05,36.22,TRUE,TRUE,105.40436078416082,23.125490992368572,121.5125581517144,25.285567038823707,34.94144125160318,NE,341.7830007196282,N,11.645639215839182,13.094509007631427,-4.462558151714404,10.934432961176292,1838.5804835512831,1296.9730805155968,FALSE
400,Rallina fasciata,Rallina fasciata,accepted,Gruiformes,Guangdong,2023,114.67,22.4,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,Rallina fasciata,Rallina fasciata,accepted,Gruiformes,Yunnan,2024,101.28,21.88,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,Rallus aquaticus,Rallus aquaticus,accepted,Gruiformes,Anhui,2022,117.35,31.2,TRUE,TRUE,89.26102184753718,37.41578683263958,102.08674674696488,26.995118453953523,96.66473037102594,E,68.87133658132137,E,28.088978152462815,-6.2157868326395835,15.263253253035117,4.204881546046476,2625.480327690909,1475.1119489814623,FALSE
403,Rallus aquaticus,Rallus aquaticus,accepted,Gruiformes,Inner Mongolia,2009,105.67,38.83,TRUE,TRUE,89.26102184753718,37.41578683263958,101.44963874743036,37.626102464057624,78.7036005635606,E,68.74489847996796,E,16.408978152462822,1.4142131673604155,4.220361252569646,1.2038975359423745,1420.257338739885,387.4660287854196,FALSE
404,Rallus aquaticus,Rallus aquaticus,accepted,Gruiformes,Ningxia,2009,106.27,38.2,TRUE,TRUE,89.26102184753718,37.41578683263958,101.56578661011193,37.1201300970641,81.44723471356394,E,72.40067188798884,E,17.008978152462817,0.78421316736042,4.704213389888068,1.0798699029359042,1471.5199312120492,421.1928381409268,FALSE
405,Zapornia bicolor,Zapornia bicolor,accepted,Gruiformes,Hunan,2024,112.89,24.92,TRUE,TRUE,101.30466587630436,26.647016304830352,107.8978881825937,25.625122071426574,96.84135811181477,E,97.80593180034532,E,11.585334123695645,-1.7270163048303502,4.992111817406297,-0.7051220714265725,1174.4345631862486,508.4232943169928,FALSE
406,Tetrax tetrax,Tetrax tetrax,accepted,Otidiformes,Shaanxi,2024,108.65,34.26,TRUE,TRUE,83.14730106047041,43.697256495473724,86.01727294938729,42.92169189486515,106.93225596046165,E,108.63549847024797,E,25.502698939529594,-9.437256495473726,22.632727050612715,-8.66169189486515,2409.2066906813875,2163.1307439614484,FALSE
407,Acrocephalus agricola,Acrocephalus agricola,accepted,Passeriformes,Inner Mongolia,2020,101.12,42.06,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,Acrocephalus bistrigiceps,Acrocephalus bistrigiceps,accepted,Passeriformes,Guizhou,2015,108.81,26.39,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,Acrocephalus bistrigiceps,Acrocephalus bistrigiceps,accepted,Passeriformes,Xizang,2023,95.33,29.33,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,Acrocephalus concinens,Acrocephalus concinens,accepted,Passeriformes,Shanghai,2006,121.4,31.62,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,Acrocephalus dumetorum,Acrocephalus dumetorum,accepted,Passeriformes,Sichuan,2017,104.06,30.68,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,Acrocephalus orientalis,Acrocephalus orientalis,accepted,Passeriformes,Xizang,2023,95.33,29.33,TRUE,TRUE,119.23650019313081,40.83836315140606,106.30171958728926,31.153212937627018,246.91285265607468,SW,261.91462895737607,W,-23.90650019313081,-11.508363151406058,-10.971719587289257,-1.8232129376270194,2494.340792144007,1062.2672016639067,FALSE
413,Acrocephalus tangorum,Acrocephalus tangorum,accepted,Passeriformes,Hubei,2020,114.41,30.44,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,Acrocephalus tangorum,Acrocephalus tangorum,accepted,Passeriformes,Zhejiang,2023,119.75,30.24,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,Iduna caligata,Iduna caligata,accepted,Passeriformes,Zhejiang,2021,121.53,28.62,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,Aegithalos bonvaloti,Aegithalos bonvaloti,accepted,Passeriformes,Shaanxi,2007,107.75,34.16,TRUE,TRUE,100.6026870554739,28.362063138372218,103.76428222744289,31.72808837857582,44.69003133542219,NE,52.90904976196413,NE,7.1473129445261065,5.797936861627779,3.985717772557109,2.4319116214241774,935.125743791476,456.0818199588542,FALSE
417,Aegithalos caudatus,Aegithalos caudatus,accepted,Passeriformes,Shandong,2023,117.87,38.26,TRUE,TRUE,120.63477113192248,46.559996285941025,118.90676621710585,39.12692660995627,194.76639588813921,S,223.35254491168024,SW,-2.7647711319224726,-8.299996285941027,-1.0367662171058498,-0.8669266099562734,959.819196474892,132.09139600534752,FALSE
418,Aegithalos caudatus,Aegithalos caudatus,accepted,Passeriformes,Tianjin,2016,117.59,39.3,TRUE,TRUE,120.63477113192248,46.559996285941025,118.90420337047809,39.13094859713655,198.123910266607,S,279.84176095522236,W,-3.0447711319224737,-7.259996285941028,-1.3142033704780829,0.16905140286344533,851.7972952358084,113.14833039047966,FALSE
419,Aegithalos concinnus,Aegithalos concinnus,accepted,Passeriformes,Gansu,2017,107.67,35.73,TRUE,TRUE,109.80041416549474,28.269306530395276,107.75854664892874,35.47203708766305,346.9421067211976,N,344.4315494454033,N,-2.1304141654947415,7.4606934696047205,-0.08854664892874098,0.25796291233695,862.5077368707492,29.71977430227069,FALSE
420,Aegithalos concinnus,Aegithalos concinnus,accepted,Passeriformes,Hebei,2022,115.66,37.74,TRUE,TRUE,109.80041416549474,28.269306530395276,113.75923726146745,35.02510266549438,25.86798025896053,NE,28.848448943688084,NE,5.859585834505253,9.470693469604726,1.9007627385325492,2.714897334505622,1194.4696819398016,339.77766898611196,FALSE
421,Aegithalos fuliginosus,Aegithalos fuliginosus,accepted,Passeriformes,Hunan,2011,110.6,30.05,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,Aegithalos fuliginosus,Aegithalos fuliginosus,accepted,Passeriformes,Shanxi,2016,111.75,35.27,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,Leptopoecile elegans,Leptopoecile elegans,accepted,Passeriformes,Yunnan,2010,98.82,28.4,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,Alauda gulgula,Alauda gulgula,accepted,Passeriformes,Inner Mongolia,2020,38.99,38.99,TRUE,TRUE,92.65638189442032,33.42054381539202,78.39325,32.53302,293.44252240461503,NW,292.80692584007477,NW,-53.66638189442032,5.569456184607979,-39.40324999999999,6.4569800000000015,4719.703128255537,3525.120570083119,FALSE
425,Alaudala cheleensis,Alaudala cheleensis,accepted,Passeriformes,Fujian,2019,117.2,23.66,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,Alaudala heinei,Alaudala heinei,accepted,Passeriformes,Yunnan,2020,99.22,25.11,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,Calandrella brachydactyla,Calandrella brachydactyla,accepted,Passeriformes,Hunan,2023,113.25,28.23,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,Eremophila alpestris,Eremophila alpestris,accepted,Passeriformes,Shandong,2021,117.96,38.2,TRUE,TRUE,97.44727100076742,39.848405341009055,116.09389554220068,40.98230154958004,89.34225091515111,E,152.06845860716032,SE,20.51272899923258,-1.6484053410090524,1.8661044577993096,-2.7823015495800405,1751.9341389881365,347.54929912422426,FALSE
429,Galerida cristata,Galerida cristata,accepted,Passeriformes,Heilongjiang,2006,124.65,47.02,TRUE,TRUE,106.24348359159994,39.71561701515172,124.29453809592533,44.75393036152345,55.23347818397531,NE,6.104142550838844,N,18.406516408400066,7.3043829848482815,0.35546190407467293,2.2660696384765515,1684.489779545289,250.77042593951597,FALSE
430,Alcippe morrisonia,Alcippe morrisonia,accepted,Passeriformes,Henan,2015,111.82,33.25,TRUE,TRUE,109.54296295662233,27.440227190163785,111.82,33.25,18.12118226958927,N,0,N,2.2770370433776606,5.809772809836215,0,0,686.8937778022377,0,TRUE
431,Artamus fuscus,Artamus fuscus,accepted,Passeriformes,Guizhou,2014,108.02,25.23,TRUE,TRUE,106.76660130734841,23.196340707512068,108.01730127430721,24.68883071043588,29.085782562594034,NE,0.2584700484742939,N,1.2533986926515865,2.0336592924879326,0.0026987256927810677,0.5411692895641202,258.4157691934251,59.84334792653138,FALSE
432,Artamus fuscus,Artamus fuscus,accepted,Passeriformes,Hunan,2022,111.56,25.57,TRUE,TRUE,106.76660130734841,23.196340707512068,111.55440741761993,24.487741089002032,60.49323097368256,NE,0.26709223497783796,N,4.793398692651593,2.3736592924879325,0.005592582380074873,1.0822589109979681,553.2781276825024,119.77925694190583,FALSE
433,Artamus fuscus,Artamus fuscus,accepted,Passeriformes,Jiangxi,2020,114.78,24.94,TRUE,TRUE,106.76660130734841,23.196340707512068,114.69420391982584,24.201344252468367,74.98090180340307,E,6.012224833459015,N,8.013398692651592,1.7436592924879335,0.08579608017416263,0.7386557475316344,839.3910627950721,81.96911530554266,FALSE
434,Bombycilla japonica,Bombycilla japonica,accepted,Passeriformes,Gansu,2019,104.16,35.94,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,Bombycilla japonica,Bombycilla japonica,accepted,Passeriformes,Ningxia,2019,106.27,38.48,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,Bombycilla japonica,Bombycilla japonica,accepted,Passeriformes,Qinghai,2014,101.75,36.66,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,Plectrophenax nivalis,Plectrophenax nivalis,accepted,Passeriformes,Jiangsu,2012,120.6,21.9,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,Plectrophenax nivalis,Plectrophenax nivalis,accepted,Passeriformes,Liaoning,2015,123.68,39.82,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,Coracina javensis,Coracina javensis,accepted,Passeriformes,Zhejiang,2016,119.74,27.37,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,Lalage melaschistos,Lalage melaschistos,accepted,Passeriformes,Liaoning,2012,124.21,39.88,TRUE,TRUE,100.50580482144144,23.612886083598575,110.93124895966928,20.011283726981045,45.228713704452105,NE,26.93608844782119,NE,23.70419517855855,16.267113916401428,13.278751040330718,19.868716273018958,2855.4702484373065,2547.9928297057913,FALSE
441,Pericrocotus cantonensis,Pericrocotus cantonensis,accepted,Passeriformes,Tianjin,2020,118,39.24,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,Pericrocotus divaricatus,Pericrocotus divaricatus,accepted,Passeriformes,Hainan,2017,108.82,18.7,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,Pericrocotus ethologus,Pericrocotus ethologus,accepted,Passeriformes,Hunan,2011,110.54,30.06,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,Pericrocotus ethologus,Pericrocotus ethologus,accepted,Passeriformes,Jiangsu,2022,120.82,31.85,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,Pericrocotus ethologus,Pericrocotus ethologus,accepted,Passeriformes,Inner Mongolia,2013,111.28,40.55,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,Pericrocotus solaris,Pericrocotus solaris,accepted,Passeriformes,Anhui,2007,117.72,29.85,TRUE,TRUE,108.40678945775477,25.05813061893054,116.9845177911422,27.58478804667333,57.80340620175252,NE,15.71873862060454,N,9.31321054224523,4.791869381069461,0.7354822088578032,2.26521195332667,1058.6091263399314,260.7155105714654,FALSE
447,Pericrocotus solaris,Pericrocotus solaris,accepted,Passeriformes,Chongqing,2007,109.08,31.12,TRUE,TRUE,108.40678945775477,25.05813061893054,109.29140086069481,28.508706474520036,5.439697101797833,N,356.034298478244,N,0.6732105422452292,6.06186938106946,-0.211400860694809,2.611293525479965,680.1855330458242,292.1773428815461,FALSE
448,Certhia familiaris,Certhia familiaris,accepted,Passeriformes,Jiangsu,2024,120.69,33.37,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,Certhia himalayana,Certhia himalayana,accepted,Passeriformes,Qinghai,2013,101.05,32.7,TRUE,TRUE,102.59355704756366,29.855141781343175,102.23547363310183,32.019714355133544,335.51913471298286,NW,304.5064942744045,NW,-1.5435570475636666,2.844858218656828,-1.1854736331018358,0.6802856448664585,351.1785561993105,133.9323000822422,FALSE
450,Certhia tianquanensis,Certhia tianquanensis,accepted,Passeriformes,Shaanxi,2005,107.8,34.02,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,Cisticola exilis,Cisticola exilis,accepted,Passeriformes,Hainan,2007,109.11,19.01,TRUE,TRUE,109.78275251152058,25.087979765398828,110.02424721511366,20.698443250165578,185.98682121982785,S,207.14580752308615,SW,-0.672752511520585,-6.077979765398826,-0.9142472151136616,-1.6884432501655766,670.0478005669358,207.84953027516352,FALSE
452,Cisticola juncidis,Cisticola juncidis,accepted,Passeriformes,Liaoning,2006,123.62,39.93,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,Prinia atrogularis,Prinia atrogularis,accepted,Passeriformes,Guizhou,2016,108.34,26.35,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,Prinia atrogularis,Prinia atrogularis,accepted,Passeriformes,Hunan,2015,111.82,24.98,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,Prinia flaviventris,Prinia flaviventris,accepted,Passeriformes,Hubei,2019,114.04,29.57,TRUE,TRUE,100.0580543735896,23.591598173083252,104.81269547937285,22.918018052100802,61.42287691733884,NE,49.23841069345082,NE,13.981945626410408,5.978401826916748,9.227304520627158,6.651981947899198,1536.0889640048285,1178.313425878298,FALSE
456,Prinia flaviventris,Prinia flaviventris,accepted,Passeriformes,Jiangsu,2022,121.44,32.34,TRUE,TRUE,100.0580543735896,23.591598173083252,104.81269547937285,22.918018052100802,60.34619787883122,NE,53.71989966046567,NE,21.3819456264104,8.748401826916751,16.62730452062715,9.421981947899202,2297.9710531716437,1934.8485570896173,FALSE
457,Prinia inornata,Prinia inornata,accepted,Passeriformes,Shaanxi,2023,108.7,32.75,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,Prinia rufescens,Prinia rufescens,accepted,Passeriformes,Hunan,2022,111.95,24.98,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
